shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"102_6",45.841951,15.968736,120006,
"102_6",45.841583,15.969054,120007,
"102_6",45.841303,15.969201,120008,
"102_6",45.841034,15.969176,120009,
"102_6",45.840773,15.969045,120010,
"102_6",45.840556,15.968969,120011,
"102_6",45.840376,15.968916,120012,
"102_6",45.840052,15.968955,120013,
"102_6",45.840052,15.968955,130001,
"102_6",45.838954,15.969851,130002,
"102_6",45.838593,15.970400,130003,
"102_6",45.838277,15.970708,130004,
"102_6",45.837172,15.970960,130005,
"102_6",45.835634,15.971191,130006,
"102_6",45.835634,15.971191,140001,
"102_6",45.834978,15.971240,140002,
"102_6",45.832725,15.971246,140003,
"102_6",45.831924,15.971412,140004,
"102_6",45.831296,15.971403,140005,
"102_6",45.830754,15.971284,140006,
"102_6",45.830454,15.971155,140007,
"102_6",45.830454,15.971155,150001,
"102_6",45.830134,15.971075,150002,
"102_6",45.829870,15.971010,150003,
"102_6",45.829671,15.971047,150004,
"102_6",45.829528,15.971139,150005,
"102_6",45.829296,15.971593,150006,
"102_6",45.829077,15.971957,150007,
"102_6",45.828907,15.972107,150008,
"102_6",45.828831,15.972139,150009,
"102_6",45.828639,15.972217,150010,
"102_6",45.828266,15.972241,150011,
"102_6",45.827964,15.972165,150012,
"102_6",45.827964,15.972165,160001,
"102_6",45.827432,15.972075,160002,
"102_6",45.826325,15.971590,160003,
"102_6",45.825782,15.971149,160004,
"102_6",45.824724,15.970357,160005,
"102_6",45.824724,15.970357,170001,
"102_6",45.824011,15.970067,170002,
"102_6",45.823565,15.969964,170003,
"102_6",45.821362,15.969703,170004,
"102_6",45.821277,15.969613,170005,
"102_6",45.821227,15.969464,170006,
"102_6",45.821223,15.969115,170007,
"102_6",45.821211,15.968830,170008,
"102_6",45.821211,15.968830,180001,
"102_6",45.821262,15.968604,180002,
"102_6",45.821224,15.968406,180003,
"102_6",45.821148,15.968210,180004,
"102_6",45.820954,15.967925,180005,
"102_6",45.820678,15.967615,180006,
"102_6",45.819756,15.967159,180007,
"102_6",45.819320,15.966979,180008,
"102_6",45.818768,15.966934,180009,
"102_6",45.817750,15.966596,180010,
"102_6",45.817750,15.966596,190001,
"102_6",45.817399,15.966278,190002,
"102_6",45.817325,15.966204,190003,
"102_6",45.816989,15.965958,190004,
"102_6",45.816591,15.966016,190005,
"102_6",45.816292,15.966021,190006,
"102_6",45.815698,15.965298,190007,
"102_6",45.815570,15.964819,190008,
"102_6",45.815467,15.964722,190009,
"102_6",45.815353,15.964837,190010,
"102_6",45.815401,15.965144,190011,
"102_6",45.815637,15.965830,190012,
"102_6",45.816049,15.966513,190013,
"102_6",45.816389,15.966868,190014,
"102_6",45.816434,15.967013,190015,
"102_6",45.816445,15.967069,190016,
"102_6",45.816434,15.967147,190017,
"102_6",45.816396,15.967283,190018,
"102_6",45.816329,15.967343,190019,
"102_6",45.816218,15.967352,190020,
"102_6",45.816132,15.967274,190021,
"102_6",45.815870,15.967103,190022,
"102_6",45.815870,15.967103,200001,
"102_6",45.815773,15.966912,200002,
"102_6",45.815122,15.966175,200003,
"102_6",45.814618,15.965505,200004,
"102_6",45.814294,15.965034,200005,
"102_6",45.814113,15.964607,200006,
"102_6",45.813943,15.964007,200007,
"103_1",45.814281,15.964053,10001,
"103_1",45.814290,15.963894,10002,
"103_1",45.814823,15.963423,10003,
"103_1",45.815284,15.963276,10004,
"103_1",45.816879,15.963010,10005,
"103_1",45.817392,15.963052,10006,
"103_1",45.817973,15.963263,10007,
"103_1",45.818155,15.963397,10008,
"103_1",45.818231,15.963740,10009,
"103_1",45.818394,15.963827,10010,
"103_1",45.818394,15.963827,20001,
"103_1",45.818617,15.964188,20002,
"103_1",45.819156,15.964653,20003,
"103_1",45.820294,15.965148,20004,
"103_1",45.821056,15.965452,20005,
"103_1",45.821325,15.965624,20006,
"103_1",45.821474,15.965763,20007,
"103_1",45.821474,15.965763,30001,
"103_1",45.821768,15.966357,30002,
"103_1",45.822132,15.966960,30003,
"103_1",45.822351,15.967211,30004,
"103_1",45.823638,15.967615,30005,
"103_1",45.824257,15.967596,30006,
"103_1",45.824980,15.967714,30007,
"103_1",45.825395,15.967810,30008,
"103_1",45.825897,15.968077,30009,
"103_1",45.826479,15.968275,30010,
"103_1",45.826972,15.968327,30011,
"103_1",45.826972,15.968327,40001,
"103_1",45.827213,15.968369,40002,
"103_1",45.827953,15.968414,40003,
"103_1",45.828584,15.968492,40004,
"103_1",45.828972,15.968552,40005,
"103_1",45.829695,15.968765,40006,
"103_1",45.830302,15.968929,40007,
"103_1",45.830458,15.968975,40008,
"103_1",45.830518,15.968818,40009,
"103_1",45.830587,15.968745,40010,
"103_1",45.830598,15.968761,40011,
"103_2",45.830598,15.968761,10001,
"103_2",45.830575,15.968742,10002,
"103_2",45.830522,15.968793,10003,
"103_2",45.830458,15.968975,10004,
"103_2",45.830015,15.968844,10005,
"103_2",45.828953,15.968545,10006,
"103_2",45.828172,15.968425,10007,
"103_2",45.827394,15.968369,10008,
"103_2",45.826920,15.968325,10009,
"103_2",45.826624,15.968358,10010,
"103_2",45.826624,15.968358,20001,
"103_2",45.826553,15.968256,20002,
"103_2",45.825950,15.968067,20003,
"103_2",45.825343,15.967768,20004,
"103_2",45.824480,15.967582,20005,
"103_2",45.824196,15.967566,20006,
"103_2",45.823680,15.967588,20007,
"103_2",45.822817,15.967309,20008,
"103_2",45.822350,15.967171,20009,
"103_2",45.822142,15.966935,20010,
"103_2",45.821809,15.966343,20011,
"103_2",45.821432,15.965737,20012,
"103_2",45.821259,15.965537,20013,
"103_2",45.820877,15.965346,20014,
"103_2",45.820877,15.965346,30001,
"103_2",45.820208,15.965070,30002,
"103_2",45.819626,15.964819,30003,
"103_2",45.819161,15.964615,30004,
"103_2",45.818683,15.964127,30005,
"103_2",45.818592,15.963993,30006,
"103_2",45.818592,15.963993,40001,
"103_2",45.818427,15.963919,40002,
"103_2",45.818283,15.963742,40003,
"103_2",45.818255,15.963707,40004,
"103_2",45.818154,15.963357,40005,
"103_2",45.817964,15.963235,40006,
"103_2",45.817631,15.963107,40007,
"103_2",45.817238,15.962994,40008,
"103_2",45.816862,15.962990,40009,
"103_2",45.816220,15.963084,40010,
"103_2",45.815559,15.963211,40011,
"103_2",45.815017,15.963333,40012,
"103_2",45.814771,15.963421,40013,
"103_2",45.814340,15.963815,40014,
"103_2",45.814181,15.963932,40015,
"103_2",45.813943,15.964007,40016,
"104_3",45.841768,15.975202,10001,
"104_3",45.841925,15.975195,10002,
"104_3",45.841989,15.975201,10003,
"104_3",45.842040,15.975349,10004,
"104_3",45.841958,15.975659,10005,
"104_3",45.841506,15.975312,10006,
"104_3",45.841456,15.975257,10007,
"104_3",45.841346,15.975160,10008,
"104_3",45.841163,15.975025,10009,
"104_3",45.841067,15.974969,10010,
"104_3",45.840931,15.974970,10011,
"104_3",45.840762,15.975202,10012,
"104_3",45.840400,15.975523,10013,
"104_3",45.839831,15.975878,10014,
"104_3",45.838964,15.976373,10015,
"104_3",45.838424,15.976670,10016,
"104_3",45.837737,15.976989,10017,
"104_3",45.837518,15.977072,10018,
"104_3",45.837280,15.977152,10019,
"104_3",45.836768,15.977281,10020,
"104_3",45.836642,15.977632,10021,
"104_3",45.836421,15.977634,10022,
"104_3",45.836421,15.977634,20001,
"104_3",45.836640,15.977551,20002,
"104_3",45.836653,15.977127,20003,
"104_3",45.836707,15.976929,20004,
"104_3",45.836808,15.976757,20005,
"104_3",45.836969,15.976632,20006,
"104_3",45.837094,15.976480,20007,
"104_3",45.837487,15.976128,20008,
"104_3",45.837763,15.975913,20009,
"104_3",45.837844,15.975750,20010,
"104_3",45.837913,15.975584,20011,
"104_3",45.837989,15.975499,20012,
"104_3",45.838033,15.975416,20013,
"104_3",45.838061,15.975358,20014,
"104_3",45.838191,15.975169,20015,
"104_3",45.838297,15.975013,20016,
"104_3",45.838503,15.974552,20017,
"104_3",45.838630,15.974294,20018,
"104_3",45.838839,15.973860,20019,
"104_3",45.839006,15.973735,20020,
"104_3",45.839627,15.973422,20021,
"104_3",45.839806,15.973113,20022,
"104_3",45.839934,15.972896,20023,
"104_3",45.839990,15.972632,20024,
"104_3",45.840023,15.972440,20025,
"104_3",45.840168,15.972001,20026,
"104_3",45.840799,15.972039,20027,
"104_3",45.841253,15.971945,20028,
"104_3",45.841586,15.971653,20029,
"104_3",45.841660,15.971675,20030,
"104_4",45.841660,15.971675,10001,
"104_4",45.841676,15.971613,10002,
"104_4",45.841251,15.971957,10003,
"104_4",45.841071,15.971998,10004,
"104_4",45.840387,15.972012,10005,
"104_4",45.840215,15.971987,10006,
"104_4",45.840154,15.972010,10007,
"104_4",45.840009,15.972542,10008,
"104_4",45.839962,15.972878,10009,
"104_4",45.839927,15.972949,10010,
"104_4",45.839737,15.973239,10011,
"104_4",45.839570,15.973458,10012,
"104_4",45.839265,15.973597,10013,
"104_4",45.838911,15.973813,10014,
"104_4",45.838738,15.974032,10015,
"104_4",45.838496,15.974601,10016,
"104_4",45.838245,15.975105,10017,
"104_4",45.837961,15.975517,10018,
"104_4",45.837809,15.975861,10019,
"104_4",45.837165,15.976432,10020,
"104_4",45.836678,15.977040,10021,
"104_4",45.836656,15.977342,10022,
"104_4",45.837130,15.977199,10023,
"104_4",45.837130,15.977199,20001,
"104_4",45.837769,15.977228,20002,
"104_4",45.838760,15.976675,20003,
"104_4",45.839699,15.976174,20004,
"104_4",45.840345,15.975827,20005,
"104_4",45.840630,15.975737,20006,
"104_4",45.840868,15.975608,20007,
"104_4",45.841008,15.975488,20008,
"104_4",45.841424,15.975250,20009,
"104_4",45.841559,15.975354,20010,
"104_4",45.841963,15.975715,20011,
"104_4",45.842067,15.975344,20012,
"104_4",45.842133,15.975096,20013,
"104_4",45.842101,15.975045,20014,
"104_4",45.841962,15.974884,20015,
"105_1",45.815764,15.978568,10001,
"105_1",45.816332,15.978359,10002,
"105_1",45.817536,15.977964,10003,
"105_1",45.818284,15.977903,10004,
"105_1",45.819043,15.977951,10005,
"105_1",45.820268,15.978056,10006,
"105_1",45.820268,15.978056,20001,
"105_1",45.821290,15.978223,20002,
"105_1",45.822271,15.978351,20003,
"105_1",45.822334,15.978181,20004,
"105_1",45.822465,15.978032,20005,
"105_1",45.822606,15.977900,20006,
"105_1",45.822649,15.977686,20007,
"105_1",45.822661,15.977555,20008,
"105_1",45.822737,15.977564,20009,
"105_1",45.823078,15.977639,20010,
"105_1",45.823650,15.977671,20011,
"105_1",45.824566,15.977618,20012,
"105_1",45.824660,15.977459,20013,
"105_1",45.824660,15.977459,30001,
"105_1",45.824811,15.977583,30002,
"105_1",45.825250,15.977552,30003,
"105_1",45.825799,15.977808,30004,
"105_1",45.826365,15.978174,30005,
"105_1",45.826762,15.978304,30006,
"105_1",45.826998,15.978334,30007,
"105_1",45.827451,15.978347,30008,
"105_1",45.827655,15.978325,30009,
"105_1",45.827655,15.978325,40001,
"105_1",45.828016,15.978338,40002,
"105_1",45.828007,15.978269,40003,
"105_1",45.827951,15.977824,40004,
"105_1",45.827877,15.977709,40005,
"105_1",45.826361,15.977169,40006,
"105_1",45.825772,15.977211,40007,
"105_1",45.825629,15.977209,40008,
"105_1",45.825175,15.977021,40009,
"105_1",45.824486,15.976978,40010,
"105_1",45.824194,15.976934,40011,
"105_1",45.823584,15.976607,40012,
"105_1",45.823137,15.976463,40013,
"105_1",45.822944,15.976313,40014,
"105_1",45.822569,15.975828,40015,
"105_1",45.822424,15.975705,40016,
"105_1",45.822357,15.975630,40017,
"105_1",45.822312,15.975579,40018,
"105_1",45.822312,15.975579,50001,
"105_1",45.822101,15.975556,50002,
"105_1",45.821560,15.975384,50003,
"105_1",45.821292,15.975306,50004,
"105_1",45.821017,15.975278,50005,
"105_1",45.820392,15.975240,50006,
"105_1",45.819698,15.975198,50007,
"105_1",45.819535,15.975205,50008,
"105_1",45.819498,15.975235,50009,
"105_1",45.819215,15.975312,50010,
"105_1",45.819247,15.975173,50011,
"105_1",45.819247,15.975173,60001,
"105_1",45.819195,15.975171,60002,
"105_1",45.819210,15.975015,60003,
"105_1",45.819290,15.974959,60004,
"105_1",45.819417,15.975022,60005,
"105_1",45.819600,15.975157,60006,
"105_1",45.821018,15.975225,60007,
"105_1",45.821298,15.975266,60008,
"105_1",45.821493,15.975310,60009,
"105_1",45.822011,15.975503,60010,
"105_1",45.822334,15.975558,60011,
"105_1",45.822334,15.975558,70001,
"105_1",45.822962,15.975661,70002,
"105_1",45.823564,15.975772,70003,
"105_1",45.823985,15.975681,70004,
"105_1",45.825057,15.975768,70005,
"105_1",45.825695,15.975796,70006,
"105_1",45.826248,15.975744,70007,
"105_1",45.826584,15.975709,70008,
"105_1",45.826906,15.975629,70009,
"105_1",45.827203,15.975502,70010,
"105_1",45.827203,15.975502,80001,
"105_1",45.827535,15.975398,80002,
"105_1",45.827688,15.975322,80003,
"105_1",45.828300,15.975262,80004,
"105_1",45.828735,15.975402,80005,
"105_1",45.829385,15.975675,80006,
"105_1",45.829719,15.975799,80007,
"105_1",45.829939,15.975756,80008,
"105_1",45.830299,15.975541,80009,
"105_1",45.830610,15.975405,80010,
"105_1",45.830834,15.975338,80011,
"105_1",45.830834,15.975338,90001,
"105_1",45.831474,15.975310,90002,
"105_1",45.832356,15.975316,90003,
"105_1",45.832721,15.975304,90004,
"105_1",45.832803,15.975272,90005,
"105_1",45.832803,15.975272,100001,
"105_1",45.833189,15.975251,100002,
"105_1",45.834736,15.974905,100003,
"105_1",45.834899,15.974804,100004,
"105_1",45.835055,15.974569,100005,
"105_1",45.835237,15.974195,100006,
"105_1",45.836057,15.973470,100007,
"105_1",45.836527,15.973127,100008,
"105_1",45.836661,15.972913,100009,
"105_1",45.836683,15.972705,100010,
"105_1",45.836641,15.972491,100011,
"105_1",45.836579,15.972380,100012,
"105_1",45.836424,15.972280,100013,
"105_1",45.836090,15.972116,100014,
"105_1",45.835987,15.971925,100015,
"105_1",45.835841,15.971573,100016,
"105_1",45.835740,15.971317,100017,
"105_1",45.835634,15.971191,100018,
"105_1",45.835634,15.971191,110001,
"105_1",45.834978,15.971240,110002,
"105_1",45.832725,15.971246,110003,
"105_1",45.831924,15.971412,110004,
"105_1",45.831296,15.971403,110005,
"105_1",45.830754,15.971284,110006,
"105_1",45.830454,15.971155,110007,
"105_1",45.830454,15.971155,120001,
"105_1",45.830134,15.971075,120002,
"105_1",45.829870,15.971010,120003,
"105_1",45.829671,15.971047,120004,
"105_1",45.829528,15.971139,120005,
"105_1",45.829296,15.971593,120006,
"105_1",45.829077,15.971957,120007,
"105_1",45.828907,15.972107,120008,
"105_1",45.828831,15.972139,120009,
"105_1",45.828639,15.972217,120010,
"105_1",45.828266,15.972241,120011,
"105_1",45.827964,15.972165,120012,
"105_1",45.827964,15.972165,130001,
"105_1",45.827432,15.972075,130002,
"105_1",45.826325,15.971590,130003,
"105_1",45.825782,15.971149,130004,
"105_1",45.824724,15.970357,130005,
"105_1",45.824724,15.970357,140001,
"105_1",45.824011,15.970067,140002,
"105_1",45.823565,15.969964,140003,
"105_1",45.821362,15.969703,140004,
"105_1",45.821277,15.969613,140005,
"105_1",45.821227,15.969464,140006,
"105_1",45.821223,15.969115,140007,
"105_1",45.821211,15.968830,140008,
"105_1",45.821211,15.968830,150001,
"105_1",45.821262,15.968604,150002,
"105_1",45.821224,15.968406,150003,
"105_1",45.821148,15.968210,150004,
"105_1",45.820954,15.967925,150005,
"105_1",45.820678,15.967615,150006,
"105_1",45.819756,15.967159,150007,
"105_1",45.819320,15.966979,150008,
"105_1",45.818768,15.966934,150009,
"105_1",45.817750,15.966596,150010,
"105_1",45.817750,15.966596,160001,
"105_1",45.817399,15.966278,160002,
"105_1",45.817325,15.966204,160003,
"105_1",45.816989,15.965958,160004,
"105_1",45.816591,15.966016,160005,
"105_1",45.816292,15.966021,160006,
"105_1",45.815698,15.965298,160007,
"105_1",45.815570,15.964819,160008,
"105_1",45.815467,15.964722,160009,
"105_1",45.815353,15.964837,160010,
"105_1",45.815401,15.965144,160011,
"105_1",45.815637,15.965830,160012,
"105_1",45.816049,15.966513,160013,
"105_1",45.816389,15.966868,160014,
"105_1",45.816434,15.967013,160015,
"105_1",45.816445,15.967069,160016,
"105_1",45.816434,15.967147,160017,
"105_1",45.816396,15.967283,160018,
"105_1",45.816329,15.967343,160019,
"105_1",45.816218,15.967352,160020,
"105_1",45.816132,15.967274,160021,
"105_1",45.815870,15.967103,160022,
"105_1",45.815870,15.967103,170001,
"105_1",45.815773,15.966912,170002,
"105_1",45.815122,15.966175,170003,
"105_1",45.814618,15.965505,170004,
"105_1",45.814294,15.965034,170005,
"105_1",45.814113,15.964607,170006,
"105_1",45.813943,15.964007,170007,
"105_2",45.813778,15.964361,10001,
"105_2",45.813971,15.964324,10002,
"105_2",45.814538,15.965427,10003,
"105_2",45.815297,15.966411,10004,
"105_2",45.815960,15.967062,10005,
"105_2",45.815960,15.967062,20001,
"105_2",45.816205,15.967349,20002,
"105_2",45.816364,15.967329,20003,
"105_2",45.816436,15.967135,20004,
"105_2",45.816423,15.966903,20005,
"105_2",45.815807,15.966108,20006,
"105_2",45.815479,15.965288,20007,
"105_2",45.815384,15.964994,20008,
"105_2",45.815390,15.964807,20009,
"105_2",45.815494,15.964757,20010,
"105_2",45.815557,15.964816,20011,
"105_2",45.815610,15.964952,20012,
"105_2",45.815636,15.965187,20013,
"105_2",45.815738,15.965431,20014,
"105_2",45.815973,15.965701,20015,
"105_2",45.816141,15.965897,20016,
"105_2",45.816373,15.966046,20017,
"105_2",45.816613,15.966048,20018,
"105_2",45.816990,15.965999,20019,
"105_2",45.817226,15.966122,20020,
"105_2",45.817570,15.966490,20021,
"105_2",45.817703,15.966610,20022,
"105_2",45.817715,15.966667,20023,
"105_2",45.817715,15.966667,30001,
"105_2",45.818887,15.967010,30002,
"105_2",45.819223,15.966975,30003,
"105_2",45.820582,15.967562,30004,
"105_2",45.820864,15.967819,30005,
"105_2",45.821176,15.968286,30006,
"105_2",45.821250,15.968547,30007,
"105_2",45.821238,15.969146,30008,
"105_2",45.821264,15.969194,30009,
"105_2",45.821264,15.969194,40001,
"105_2",45.821237,15.969387,40002,
"105_2",45.821350,15.969700,40003,
"105_2",45.823175,15.969969,40004,
"105_2",45.823717,15.970035,40005,
"105_2",45.824590,15.970343,40006,
"105_2",45.825124,15.970702,40007,
"105_2",45.825291,15.970804,40008,
"105_2",45.825291,15.970804,50001,
"105_2",45.826233,15.971549,50002,
"105_2",45.827355,15.972066,50003,
"105_2",45.827798,15.972197,50004,
"105_2",45.828365,15.972269,50005,
"105_2",45.828770,15.972162,50006,
"105_2",45.829049,15.971975,50007,
"105_2",45.829162,15.971860,50008,
"105_2",45.829355,15.971542,50009,
"105_2",45.829355,15.971542,60001,
"105_2",45.829501,15.971197,60002,
"105_2",45.829655,15.971068,60003,
"105_2",45.829801,15.971045,60004,
"105_2",45.830035,15.971088,60005,
"105_2",45.830447,15.971249,60006,
"105_2",45.830892,15.971364,60007,
"105_2",45.831377,15.971428,60008,
"105_2",45.831377,15.971428,70001,
"105_2",45.831876,15.971426,70002,
"105_2",45.832286,15.971372,70003,
"105_2",45.832643,15.971237,70004,
"105_2",45.835142,15.971274,70005,
"105_2",45.835297,15.971185,70006,
"105_2",45.835297,15.971185,80001,
"105_2",45.835698,15.971196,80002,
"105_2",45.836012,15.972066,80003,
"105_2",45.836553,15.972332,80004,
"105_2",45.836705,15.972684,80005,
"105_2",45.836578,15.973088,80006,
"105_2",45.835941,15.973516,80007,
"105_2",45.835209,15.974159,80008,
"105_2",45.834978,15.974654,80009,
"105_2",45.834793,15.974866,80010,
"105_2",45.832602,15.975362,80011,
"105_2",45.832602,15.975362,90001,
"105_2",45.832520,15.975256,90002,
"105_2",45.831729,15.975291,90003,
"105_2",45.831208,15.975260,90004,
"105_2",45.830905,15.975290,90005,
"105_2",45.830532,15.975408,90006,
"105_2",45.830532,15.975408,100001,
"105_2",45.830131,15.975585,100002,
"105_2",45.829823,15.975749,100003,
"105_2",45.829155,15.975514,100004,
"105_2",45.828647,15.975337,100005,
"105_2",45.828246,15.975232,100006,
"105_2",45.827655,15.975287,100007,
"105_2",45.827350,15.975426,100008,
"105_2",45.827047,15.975643,100009,
"105_2",45.827047,15.975643,110001,
"105_2",45.826427,15.975716,110002,
"105_2",45.825408,15.975765,110003,
"105_2",45.823321,15.975648,110004,
"105_2",45.822312,15.975579,110005,
"105_2",45.822312,15.975579,120001,
"105_2",45.822101,15.975556,120002,
